"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ENSG00000057704",783.203565795616,-1.09187241018314,0.180103737680375,5.42008815324776e-11,8.08438147388338e-07,TRUE
"ENSG00000181588",241.10905277674,-1.09511346204615,0.207102444942238,5.7143027473476e-09,3.24610491400993e-05,TRUE
"ENSG00000165949",88.4624963782068,4.90728634731494,1.04324525583226,9.17265874891562e-08,0.000264738339492789,TRUE
"ENSG00000117228",1151.11300681363,1.0832392164564,0.232041465755038,1.38683634077733e-07,0.000337635213136102,TRUE
"ENSG00000241360",157.854428288586,-1.03382297148707,0.229064031886555,2.83920159894519e-07,0.000483856736492239,TRUE
"ENSG00000126790",177.762652556063,1.0479664277246,0.234550010595438,3.65452581795764e-07,0.000566185718087582,TRUE
"ENSG00000260750",17.0901448167666,-2.22724233894905,0.542013884593734,1.72144488700302e-06,0.00127551581583937,TRUE
"ENSG00000228661",51.6159128499918,-1.32609405223379,0.326114404238457,1.97446165030468e-06,0.00140203231018718,TRUE
"ENSG00000239264",49.5324895017387,-1.06490876875873,0.269328634854089,3.1289728927554e-06,0.0019044270013692,TRUE
"ENSG00000197467",240.891086273643,-1.42837662228389,0.36625273387374,3.78587598817949e-06,0.00207326217476704,TRUE
"ENSG00000242258",101.403711018073,1.0573784679082,0.275064292790236,5.13279835661156e-06,0.00265070150282952,TRUE
"ENSG00000205181",40.6032254690152,-1.30719519597139,0.34836713881406,7.14873834669377e-06,0.00332072198645673,TRUE
"ENSG00000067840",4616.46002106589,-1.29009471189727,0.347357885981302,7.7874174718238e-06,0.00349245180407424,TRUE
"ENSG00000230091",18.0275709531989,1.76113850428477,0.473537304464843,8.79638945830615e-06,0.00374770172871134,TRUE
"ENSG00000162772",111.597117067232,1.74365699618787,0.481598016727425,1.06857151042813e-05,0.00413877174561732,TRUE
"ENSG00000225492",16.544708736737,2.41443700104024,0.666400394705513,1.1389512667158e-05,0.00423918233790392,TRUE
"ENSG00000137831",46.9161119385784,1.43291909998035,0.429170651521413,3.09098079036291e-05,0.00798128706505527,TRUE
"ENSG00000227039",422.810399537875,1.32591485420765,0.399011530656939,3.35542644796847e-05,0.00805396866567306,TRUE
"ENSG00000249456",35.4643877324067,-1.17791968908242,0.363213155338342,4.38002254181699e-05,0.00933054301970563,TRUE
"ENSG00000102595",18.1418297983584,1.75368998130754,0.537636026876049,4.49523766238587e-05,0.00934241954175367,TRUE
"ENSG00000156869",14.7182463705168,2.01667245863711,0.626390807872876,4.95367674786319e-05,0.00997616809167926,TRUE
"ENSG00000139438",70.5818532678367,-1.0386039139875,0.33817924197397,7.83778245491128e-05,0.0130952439800586,TRUE
"ENSG00000158286",53.1136408744077,1.62668817852607,0.533918759376843,7.92299467333692e-05,0.0131090946818454,TRUE
"ENSG00000179841",1157.6733977312,-1.05835146242769,0.349561378672588,8.77772597448408e-05,0.0137238537667117,TRUE
"ENSG00000067141",565.43625637318,-1.16706735943237,0.390186167203461,9.14394621436128e-05,0.0141664664895586,TRUE
"ENSG00000272746",10.9358511806804,1.64510766561156,0.546587905618046,0.000104995020504183,0.0155593490385416,TRUE
"ENSG00000241860",20.8458078248686,1.87958270423471,0.637072261832657,0.000112957089403743,0.0161625781842012,TRUE
"ENSG00000117595",85.5099626173386,-1.15269946687621,0.400439732840889,0.00013587657925395,0.018304459315401,TRUE
"ENSG00000177283",64.0893866990813,-1.56187538956456,0.552502855346245,0.000146656608297651,0.0192255532200659,TRUE
"ENSG00000156113",19.2926277848872,2.61097182339642,0.964387263313987,0.000197696233839043,0.0233968001186456,TRUE
"ENSG00000248318",44.3765033092448,2.71257849464905,1.01878122346329,0.000206621544705172,0.023954043298405,TRUE
"ENSG00000169994",28.2532169813056,1.71185751754402,0.640279823062287,0.000233958861749546,0.0262310981706301,TRUE
"ENSG00000156453",856.142239773198,-1.01011678039877,0.396570720851155,0.000347142257044659,0.0318064427126618,TRUE
"ENSG00000260766",29.9470291148559,1.04181738951084,0.40898529194205,0.000375933004802856,0.0335880183980286,TRUE
"ENSG00000269981",56.2292923292576,1.70980115540095,0.731411158118308,0.00052244461351162,0.0423976243022144,TRUE
"ENSG00000154269",17.5391932996407,1.21165630967361,0.505843280709992,0.000537356560632649,0.0429935704521202,TRUE
"ENSG00000125740",373.126659806244,1.91609427614175,0.831094088466933,0.000535924626600417,0.0429935704521202,TRUE
"ENSG00000273824",239.647038851642,1.19352568436494,0.50719083308645,0.000540068103228427,0.0430086010056956,TRUE
"ENSG00000163568",27.3488058549249,1.28892297650705,0.547310355622393,0.000548932530739454,0.0433097601336193,TRUE
"ENSG00000162512",44.7477286947659,1.37882799410313,0.600969946333511,0.000616151332649262,0.0462574934405671,TRUE
"ENSG00000228623",22.9219808705962,1.22451686686823,0.529378278598892,0.000630952012330769,0.0465484164248526,TRUE
"ENSG00000250722",23.070400944595,1.11653901458824,0.482204906050531,0.000653024524511398,0.046971758269181,TRUE
"ENSG00000213468",18.7194439051103,1.42313453490975,0.620219736231376,0.00065388617276381,0.046971758269181,TRUE
"ENSG00000183762",18.6652108330426,1.73714673847176,0.782760716379335,0.000686479760102363,0.0473869215700483,TRUE
"ENSG00000116285",53.4071336676699,-1.13927445073349,0.508691550273747,0.000707626358358784,0.0486264854804452,TRUE
"ENSG00000267519",114.477609862829,1.08345171808433,0.485947222905201,0.000741353819447193,0.0497407550827522,TRUE
