"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ENSG00000170837",43.8871962837912,-0.0257456899047612,0.0647540628236819,1.37340921527291e-07,0.00121752726933943,FALSE
"ENSG00000256817",11.6169304046708,2.69508693168462,0.556557737964766,8.18995966332634e-08,0.00121752726933943,TRUE
"ENSG00000226312",182.12202504018,0.770156949999597,0.168600522899203,2.11667686680747e-07,0.00125095602828321,FALSE
"ENSG00000152969",731.528985565349,-1.59697867237059,0.375803876039624,8.11864355813302e-07,0.00359858875714246,TRUE
"ENSG00000099875",6371.11598754466,-0.403197734370395,0.0988163245497607,2.19271957908977e-06,0.00777538362745233,FALSE
"ENSG00000181215",161.966216570598,-0.0297015703718143,0.0678633865578071,2.64126677465091e-05,0.0585370748932008,FALSE
"ENSG00000256069",151.534348964375,1.79988054801907,0.525843604701032,2.16201216881118e-05,0.0585370748932008,FALSE
"ENSG00000176396",363.176863524062,-0.504222285954457,0.146946791436714,2.52667199949177e-05,0.0585370748932008,FALSE
"ENSG00000036448",7136.92783792827,3.79301496022754,1.16562672434167,3.16503954469876e-05,0.0623512790305656,FALSE
"ENSG00000262874",217.756241719844,0.961260189626892,0.291886805271737,3.54427414338228e-05,0.0628399805621678,FALSE
"ENSG00000256937",85.3033573584485,1.64726175629691,0.507455441100928,4.01594006138917e-05,0.0647296520803909,FALSE
"ENSG00000140682",26.01037989161,1.75989399578189,0.5499380377806,5.04408368746755e-05,0.0745263364823331,FALSE
"ENSG00000189114",548.558907946492,-0.332585486133622,0.104380859013379,6.55808326776871e-05,0.0894421664134917,FALSE
"ENSG00000198108",109.762724374664,-0.00638603341189063,0.0559259324802219,7.91053339615813e-05,0.0961924810256132,FALSE
"ENSG00000176058",362.712273325081,-0.449168564519957,0.149425849271919,0.000101087391242021,0.0961924810256132,FALSE
"ENSG00000162302",1741.87134430171,-0.372429572502554,0.123508765119962,0.000105447193202206,0.0961924810256132,FALSE
"ENSG00000149403",162.666218119099,3.67269961057331,1.28205513941098,9.96335339229447e-05,0.0961924810256132,FALSE
"ENSG00000166189",803.571787083102,-0.388819204733639,0.129072301910218,0.000108508156825283,0.0961924810256132,FALSE
"ENSG00000126838",249.776728878742,1.78218306266049,0.60838548931948,0.000104440189547916,0.0961924810256132,FALSE
"ENSG00000159958",32.9084066961311,1.57676963242517,0.521500437203285,8.78464073541885e-05,0.0961924810256132,FALSE
"ENSG00000145214",4782.23265244822,-0.404480999791707,0.137217364125959,0.000125624046203259,0.0981894362365395,FALSE
"ENSG00000134548",27.3496908688567,1.87042013615561,0.644934563035449,0.000123433081053463,0.0981894362365395,FALSE
"ENSG00000283633",92.9072504427599,1.38070692224464,0.480011843788929,0.000127374903183328,0.0981894362365395,FALSE
