"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"ENSG00000166189",803.571787083102,-0.72545891710983,0.120515923479171,9.48759708236519e-11,8.08438147388338e-07,FALSE
"ENSG00000057704",783.203565795616,-1.09187241018314,0.180103737680375,5.42008815324776e-11,8.08438147388338e-07,TRUE
"ENSG00000181588",241.10905277674,-1.09511346204615,0.207102444942238,5.7143027473476e-09,3.24610491400993e-05,TRUE
"ENSG00000119950",299.16745424156,-0.935426621916541,0.189303244510837,3.69989907873838e-08,0.000157634200249649,FALSE
"ENSG00000184481",1116.87569384496,-0.527189826923073,0.109752319965403,9.32067854099713e-08,0.000264738339492789,FALSE
"ENSG00000165949",88.4624963782068,4.90728634731494,1.04324525583226,9.17265874891562e-08,0.000264738339492789,TRUE
"ENSG00000117228",1151.11300681363,1.0832392164564,0.232041465755038,1.38683634077733e-07,0.000337635213136102,TRUE
"ENSG00000111276",2878.57217288192,-0.566313462413422,0.121903102691119,1.89618841972228e-07,0.000403935538111338,FALSE
"ENSG00000112624",2342.59224547993,-0.505631885492898,0.110126930017808,2.77284393529251e-07,0.000483856736492239,FALSE
"ENSG00000241360",157.854428288586,-1.03382297148707,0.229064031886555,2.83920159894519e-07,0.000483856736492239,TRUE
"ENSG00000126790",177.762652556063,1.0479664277246,0.234550010595438,3.65452581795764e-07,0.000566185718087582,TRUE
"ENSG00000156804",728.598967090001,-0.728745715763159,0.164169601128132,4.53192302053125e-07,0.000592896545575442,FALSE
"ENSG00000181274",708.016913859282,-0.702747248544466,0.158151050368638,4.44359286495478e-07,0.000592896545575442,FALSE
"ENSG00000189114",548.558907946492,-0.443888522449834,0.0988048381161211,4.87064407819281e-07,0.000592896545575442,FALSE
"ENSG00000165879",848.718221166381,-0.752167068228804,0.171937159663315,5.89949142695335e-07,0.000670260885987593,FALSE
"ENSG00000126062",525.387434853839,-0.54774838394735,0.124947623393866,6.77721261224247e-07,0.000721857858361476,FALSE
"ENSG00000109501",173.662209541571,-0.839431890194547,0.19505300275541,7.75937577050955e-07,0.000777854599300139,FALSE
"ENSG00000141696",352.370651625333,-0.748157407832018,0.174537669851245,8.76146079724108e-07,0.000829515638369902,FALSE
"ENSG00000132825",286.245918433338,-0.79988648249953,0.187264687543341,9.27787948693183e-07,0.000832176959033117,FALSE
"ENSG00000224531",225.328738618901,-0.601748439950114,0.142454096159456,1.28512100129633e-06,0.0010950516052046,FALSE
"ENSG00000170604",1113.37414325716,-0.650005529515227,0.155231785844986,1.44873463144167e-06,0.00117568264709661,FALSE
"ENSG00000140853",10479.110749944,0.575405436727178,0.137758526336413,1.53171419963706e-06,0.00118652151773703,FALSE
"ENSG00000260750",17.0901448167666,-2.22724233894905,0.542013884593734,1.72144488700302e-06,0.00127551581583937,TRUE
"ENSG00000228661",51.6159128499918,-1.32609405223379,0.326114404238457,1.97446165030468e-06,0.00140203231018718,TRUE
"ENSG00000150907",967.882033617257,-0.541253286256642,0.133359225250141,2.74127613622385e-06,0.00186867311654107,FALSE
"ENSG00000153561",1880.82603874145,-0.482032388151254,0.11867125501604,3.03225543821806e-06,0.0019044270013692,FALSE
"ENSG00000239264",49.5324895017387,-1.06490876875873,0.269328634854089,3.1289728927554e-06,0.0019044270013692,TRUE
"ENSG00000102804",1212.8073181032,-0.478605937804668,0.118213111050399,2.93885664319996e-06,0.0019044270013692,FALSE
"ENSG00000099875",6371.11598754466,-0.403310108030997,0.0971135734558805,3.26542831260838e-06,0.00191894583805076,FALSE
"ENSG00000259956",2399.61760939919,-0.409734240365816,0.101384515924984,3.89299316937832e-06,0.00207326217476704,FALSE
"ENSG00000152409",1016.75994949763,-0.543296234830376,0.136232170981503,3.80511052462405e-06,0.00207326217476704,FALSE
"ENSG00000197467",240.891086273643,-1.42837662228389,0.36625273387374,3.78587598817949e-06,0.00207326217476704,TRUE
"ENSG00000242258",101.403711018073,1.0573784679082,0.275064292790236,5.13279835661156e-06,0.00265070150282952,TRUE
"ENSG00000176058",362.712273325081,-0.550255400909471,0.141774081847055,5.78288684405405e-06,0.00289858698812851,FALSE
"ENSG00000100811",4847.08304836188,-0.403276001711453,0.102670911740754,6.41884212572866e-06,0.00312542592876194,FALSE
"ENSG00000179886",458.412261140103,-0.6247022890829,0.164177980165216,7.20964167931576e-06,0.00332072198645673,FALSE
"ENSG00000205181",40.6032254690152,-1.30719519597139,0.34836713881406,7.14873834669377e-06,0.00332072198645673,TRUE
"ENSG00000067840",4616.46002106589,-1.29009471189727,0.347357885981302,7.7874174718238e-06,0.00349245180407424,TRUE
"ENSG00000116005",829.829781333977,-0.595084199252414,0.157757273847198,8.40267291904068e-06,0.00367175261246901,FALSE
"ENSG00000230091",18.0275709531989,1.76113850428477,0.473537304464843,8.79638945830615e-06,0.00374770172871134,TRUE
"ENSG00000162772",111.597117067232,1.74365699618787,0.481598016727425,1.06857151042813e-05,0.00413877174561732,TRUE
"ENSG00000164091",6476.61368818919,-0.473191625179049,0.126102864957848,1.03724499070852e-05,0.00413877174561732,FALSE
"ENSG00000170522",778.602461112483,0.573984549419685,0.153652830587667,1.0384562620324e-05,0.00413877174561732,FALSE
"ENSG00000137642",19513.4868380851,-0.599156296710111,0.162008895628131,1.0585783841772e-05,0.00413877174561732,FALSE
"ENSG00000225492",16.544708736737,2.41443700104024,0.666400394705513,1.1389512667158e-05,0.00423918233790392,TRUE
"ENSG00000122042",2072.29989298523,-0.616382135820194,0.167653665561259,1.16912081845725e-05,0.00423918233790392,FALSE
"ENSG00000182810",448.43605331242,-0.536898513899986,0.144883174549619,1.16599468626587e-05,0.00423918233790392,FALSE
"ENSG00000007402",1704.70257645799,-0.746415988873433,0.204484089621124,1.28583027022417e-05,0.00449543362070791,FALSE
"ENSG00000126461",2580.44186216379,-0.392726567513472,0.101901015670071,1.2925492748192e-05,0.00449543362070791,FALSE
"ENSG00000154217",3776.17484723778,-0.508774379744337,0.138422081249944,1.3682517655309e-05,0.00466354931763552,FALSE
"ENSG00000104490",1904.36142657372,-0.458981173888443,0.124808448797239,1.41510413886745e-05,0.00467475514805416,FALSE
"ENSG00000025293",2206.26716184186,-0.388913291268333,0.104360715538226,1.42640105444676e-05,0.00467475514805416,FALSE
"ENSG00000121039",280.540347154825,-0.656532191364285,0.182035630790464,1.50463166267377e-05,0.00483810052741251,FALSE
"ENSG00000168286",1258.88239885133,-0.448318140222368,0.122199932732076,1.56315764720005e-05,0.00493320974510801,FALSE
"ENSG00000106351",785.226602316898,-0.477892591103499,0.131544861090056,1.69317064428505e-05,0.00524636620361926,FALSE
"ENSG00000178105",384.341200120934,-0.474242750655244,0.131846740255661,1.96749648930211e-05,0.0059875134233369,FALSE
"ENSG00000164291",170.850934514295,-0.519718800278905,0.145921291924398,2.02509265695739e-05,0.00605467176488911,FALSE
"ENSG00000158109",1588.1753967613,-0.594686505104077,0.170212582256912,2.16555736672676e-05,0.00622204421983849,FALSE
"ENSG00000110047",9807.0868424942,-0.376650743311943,0.104366838359116,2.22711358649306e-05,0.00622204421983849,FALSE
